Year,Unemployment Rate: Monthly: Thailand,Producer Price Index: YoY: Monthly: Thailand,Consumer Price Index: YoY: Monthly: Thailand,Equity Market Index: Month End: SET,Consumer Price Index,CPI: Food & Non Alcoholic Beverages (FB),"CPI: FB: CH: Rice, Flour & Cereal (RF)",CPI: FB: CH: Meats Poultry & Fish (MF),CPI: FB: CH: Eggs and Dairy Products,CPI: FB: CH: Vegetables and Fruits,CPI: FB: CH: Seasoning and Condiments (SC),CPI: FB: CH: Non Alcoholic Beverages,CPI: FB: Prepared Food,CPI: Apparel & Footwears (CF),CPI: Housing & Furnishing (HF),CPI: HF: Shelter,"CPI: HF: Electricity, Fuel, Water Supply",CPI: HF: Textile of House Furnishing,CPI: HF: Cleaning Supplies,CPI: Medical & Personal Care (HP),CPI: HP: Medical Care,CPI: HP: Personal Care Expenses,CPI: Transport & Communication (TC),CPI: TC: Public Transportation Services,CPI: TC: Vehicles & Vehicle Operation,"CPI: Recreation, Reading, Education and Religion (RR)",CPI: Tobacco & Alcoholic Beverages (TA),CPI: Non Food & Beverages (NFB),CPI: NFB: Exclude Food and Energy,CPI: NFB: Food Exclude Raw Food,Non Core CPI: Raw Food and Energy,Non Core CPI: Raw Food and Energy: Raw Food,Non Core CPI: Raw Food and Energy: Energy,Core Consumer Price Index,CPI: TC: Communication and Equipments,MoC: Exports: Custom Basis,MoC: Exports: Custom Basis: USD,Exports: Agricultural Products,Exports: Agro Industrial Products,Exports: Principle Manufacturing Products,Exports: Mineral Products and Fuel,Exports: USD: Agricultural Products,Exports: USD: Agro Industrial Products,Exports: USD: Principle Manufacturing Products,Exports: USD: Mineral Products and Fuel,"Exports: USD: Other, Special Transaction and Articles",Exp: Agricultural Products (AP),Exp: Agro Industrial Products (AIP),Exp: Principle Manufacturing Products (PMP),Exp: Mineral Products & Fuel (MPF),"Exp: Other, Special Transaction & Articles",Exp: USD: Agricultural Products (AP),Exp: USD: Agro Industrial Products (AIP),Exp: USD: Principle Manufacturing Products (PMP),Exp: USD: Mineral Products & Fuel (MPF),"Exp: USD: Other, Special Transaction & Articles",MoC: Imports: Custom Basis,MoC: Trade Balance: Custom Basis,MoC: Imports: Custom Basis: USD,MoC: Trade Balance: Custom Basis: USD,Imports: Fuel Lubricants,Imports: Capital Goods,Imports: Raw Materials and Intermediate Products,Imports: Consumer Goods,Imports: Vehicles and Transport Accessories,"Imports: Arms, Munitions Used in Official Services",Imports: USD: Fuel Lubricants,Imports: USD: Capital Goods,Imports: USD: Raw Materials and Intermediate Products,Imports: USD: Consumer Goods,Imports: USD: Vehicles and Transport Accessories,"Imports: USD: Arms, Munitions Used in Official Services",Imp: Fuel Lubricants (FL),Imp: Capital Goods (CG),Imp: Raw Materials & Intermediate Products (MIP),Imp: Consumer Goods (CSG),Imp: Vehicles & Transport Accessories (VTA),"Imp: Arms, Munitions Used in Official Services (AMO)",Imp: USD: Fuel Lubricants (FL),Imp: USD: Capital Goods (CG),Imp: USD: Raw Materials & Intermediate Products (MIP),Imp: USD: Consumer Goods (CSG),Imp: USD: Vehicles & Transport Accessories (VTA),"Imp: USD: Arms, Munitions Used in Official Services (AMO)",Foreign Reserve: Foreign Exchange,CPI: HF: Shelter: House Rent,Reserve Requirement Ratio: Local Currency Deposits: Thailand,CPI: FB: CH: MF: Meats,CPI: FB: CH: MF: Poultry & Frog,CPI: FB: CH: Fish and Aquatic Animal,CPI: FB: Prepared Food: at Home,CPI: FB: Prepared Food: Food Away From Home,CPI: HP: Medical Care: Drugs & Medical Care (DM),CPI: HP: Medical Care: Services,CPI: TA: Tabacco Products,CPI: TA: Alcohlic Beverages,Core Consumer Price Index: Exclude House Rent,M2: YoY: Monthly: Thailand,Consumer Confidence: Net Balance: Monthly: Thailand
8/1/2014,0.74,0.18850141,2.09109731,1561.63,98.62,95.05,93.92,97.02,102.9,88.67,96.83,96.06,95.01,98.79,99.03,96.68,105.51,101.34,100.48,97.42,95.68,97.67,105.72,94.06,110.78,96.94,81.81,100.67,97.33,95.26,103.74,94.77,118.48,96.75,100.18,600481.1896,18935.87426,60567.346,43080.6475,456181.3932,40651.8029,1909.961,1358.5267,14385.4523,1281.9343,0,60567.346,43080.6475,456181.3932,40651.8029,0,1909.961,1358.5267,14385.4523,1281.9343,0,570992.8341,29488.35553,17797.08679,1138.787471,133813.1307,140856.5385,213596.7507,54418.4208,27663.3679,644.6255,4170.7772,4390.3109,6657.5265,1696.1498,862.2304,20.0921,133813.1307,140856.5385,213596.7507,54418.4208,27663.3679,644.6255,4170.7772,4390.3109,6657.5265,1696.1498,862.2304,20.0921,158866.06,96.58,6,102.29,100.52,90.51,95.73,94.06,93.41,97.36,67.55,97.76,96.8,4.06195976,-19.9
9/1/2014,0.8,-1.11940299,1.7465895,1585.67,98.45,95.12,94.05,96.45,102.51,90.72,96.74,96.04,94.87,98.91,99.06,96.73,105.51,101.34,100.47,97.53,95.71,97.82,104.83,94.06,109.27,96.92,81.76,100.37,97.36,95.14,103.17,95.07,116.45,96.74,100.18,630500.6893,19904.68144,58147.4358,45333.2876,488503.1122,38516.8538,1835.6938,1431.1557,15421.8687,1215.9633,0,58147.4358,45333.2876,488503.1122,38516.8538,0,1835.6938,1431.1557,15421.8687,1215.9633,0,695869.9206,-65369.23127,21711.12938,-1806.447932,139176.111,186255.5369,272835.9756,64590.5122,32669.7292,342.0557,4342.2922,5811.1695,8512.4777,2015.2229,1019.295,10.6721,139176.111,186255.5369,272835.9756,64590.5122,32669.7292,342.0557,4342.2922,5811.1695,8512.4777,2015.2229,1019.295,10.6721,153346.45,96.62,6,101.56,98.82,90.49,95.51,94.07,93.49,97.38,67.55,97.64,96.78,4.02264905,-20.8
10/1/2014,0.75,-1.30963517,1.47544366,1584.16,98.35,95.14,94.06,96.15,100.75,91.65,96.92,96.15,94.92,99,99.11,96.8,105.51,101.49,100.5,97.57,95.73,97.89,104.24,94.15,108.26,97,81.79,100.19,97.41,95.2,102.62,95.03,115.11,96.79,100.18,646692.8942,20205.17505,64912.1425,48882.4663,498586.3108,34311.9745,2028.1052,1527.2764,15577.7553,1072.0381,0,64912.1425,48882.4663,498586.3108,34311.9745,0,2028.1052,1527.2764,15577.7553,1072.0381,0,651946.5649,-5253.670689,20132.2465,72.92854335,135849.8386,168873.9482,243648.0847,69384.8401,33494.6528,695.2005,4195.0715,5214.8629,7523.9039,2142.6184,1034.3219,21.4679,135849.8386,168873.9482,243648.0847,69384.8401,33494.6528,695.2005,4195.0715,5214.8629,7523.9039,2142.6184,1034.3219,21.4679,152559.66,96.67,6,100.04,100.72,90.61,95.58,94.08,93.54,97.39,67.55,97.69,96.83,4.42760091,-19.9
11/1/2014,0.55,-1.68539326,1.25747269,1593.91,98.24,95.35,94.08,95.71,100.86,92.77,96.92,96.15,95.27,99.07,99.18,96.84,105.64,101.54,100.66,97.67,96.01,97.95,103.29,94.15,106.63,97,82.1,99.89,97.45,95.49,101.92,95.16,113.02,96.91,100.18,595149.1854,18541.91714,53111.0448,46269.3062,467089.4406,28679.3937,1654.6786,1441.5237,14552.2063,893.5086,0,53111.0448,46269.3062,467089.4406,28679.3937,0,1654.6786,1441.5237,14552.2063,893.5086,0,605434.5404,-10285.35504,18645.8519,-103.9347598,103641.0497,159178.4179,243559.9668,67681.7915,31002.9767,370.3376,3191.8821,4902.2925,7501.0307,2084.4279,954.8132,11.4055,103641.0497,159178.4179,243559.9668,67681.7915,31002.9767,370.3376,3191.8821,4902.2925,7501.0307,2084.4279,954.8132,11.4055,150552.9,96.71,6,98.76,100.64,90.81,95.85,94.54,93.66,97.71,67.92,97.93,96.95,4.63123836,-20.6
12/1/2014,0.56,-3.62116992,0.59695348,1497.67,97.74,95.15,94.12,95.62,99.68,91.03,97.19,96.22,95.42,99.08,99.55,97.3,105.88,101.55,100.9,97.79,96.16,98.07,100.98,94.55,102.66,97.13,82.1,99.22,97.66,95.64,99.57,94.54,107.88,97.08,100.18,609998.51,18732.12414,69160.1818,43777.4223,464767.733,32293.173,2123.8037,1344.3379,14272.3084,991.6741,0,69160.1818,43777.4223,464767.733,32293.173,0,2123.8037,1344.3379,14272.3084,991.6741,0,566796.921,43201.58909,17201.25766,1530.866482,95260.3493,162378.1284,205983.1369,70445.6121,31262.017,1467.6773,2890.9787,4927.8814,6251.2143,2137.8964,948.7455,44.5413,95260.3493,162378.1284,205983.1369,70445.6121,31262.017,1467.6773,2890.9787,4927.8814,6251.2143,2137.8964,948.7455,44.5413,149064.25,97.21,6,98.31,100.55,91.06,95.95,94.78,93.96,97.82,67.92,97.94,97.05,4.64784957,-18.9
1/1/2015,1.06,-5.36540241,-0.399754,1581.25,97.17,95.02,94.15,95.39,99.1,90.01,97.43,96.38,95.52,99.07,99.45,97.77,104.01,101.77,100.99,97.89,96.4,98.13,98.74,94.81,98.83,97.11,82.1,98.4,97.81,95.76,97.01,94.11,101.81,97.24,100.18,563090.3317,17244.72655,53112.5096,40325.8415,446089.3601,23562.6205,1626.5786,1234.985,13661.5541,721.6088,0,53112.5096,40325.8415,446089.3601,23562.6205,0,1626.5786,1234.985,13661.5541,721.6088,0,583266.697,-20176.36535,17657.83968,-413.1131275,89882.3946,167927.0937,225395.3415,67452.1125,31962.7364,647.0185,2721.1033,5083.8317,6823.6277,2042.048,967.6412,19.5879,89882.3946,167927.0937,225395.3415,67452.1125,31962.7364,647.0185,2721.1033,5083.8317,6823.6277,2042.048,967.6412,19.5879,146948.66,97.72,6,97.69,100.01,91.33,96.03,94.9,94.19,98.08,67.92,97.93,97.12,5.07417644,-19.6
2/1/2015,0.82,-4.89833641,-0.53169734,1587.01,97.28,94.95,94.02,95.08,98.68,89.68,97.5,96.33,95.69,99.12,99.53,97.87,104.01,101.83,100.96,97.88,96.5,98.08,99.27,95.24,99.67,97.13,82.1,98.61,97.87,95.89,97.25,93.84,102.89,97.32,100.18,557940.2001,17218.8885,51937.9742,38203.9164,447892.742,19905.5676,1602.8854,1179.0313,13822.6555,614.3163,0,51937.9742,38203.9164,447892.742,19905.5676,0,1602.8854,1179.0313,13822.6555,614.3163,0,552064.9982,5875.201956,16839.31022,379.5782768,73321.6689,160558.5169,217784.8834,65801.1917,32455.784,2142.9533,2236.4872,4897.4209,6642.9627,2007.0946,989.9795,65.3652,73321.6689,160558.5169,217784.8834,65801.1917,32455.784,2142.9533,2236.4872,4897.4209,6642.9627,2007.0946,989.9795,65.3652,148842.94,97.82,6,96.82,99.31,91.69,96.14,95.19,94.43,98.12,67.92,97.94,97.19,5.56343177,-20.9
3/1/2015,0.99,-4.98614958,-0.56122449,1505.94,97.45,94.94,94,94.95,97.56,91.95,97.53,96.4,95.16,99.13,99.64,98.04,104.01,101.77,101.03,98.03,96.52,98.31,99.87,95.49,100.63,97.12,82.11,98.89,97.96,95.48,98,94.28,104.17,97.26,100.17,610463.3347,18870.34889,57805.4769,48748.9633,480758.3443,23150.5501,1786.8551,1506.9045,14860.9706,715.6187,0,57805.4769,48748.9633,480758.3443,23150.5501,0,1786.8551,1506.9045,14860.9706,715.6187,0,568389.9243,42073.41041,17363.42326,1506.925625,88867.8423,142977.4244,239478.173,63817.7582,32713.1244,535.602,2714.7736,4367.7367,7315.6837,1949.5327,999.3348,16.3618,88867.8423,142977.4244,239478.173,63817.7582,32713.1244,535.602,2714.7736,4367.7367,7315.6837,1949.5327,999.3348,16.3618,148499,98.02,6,96.42,99.32,91.8,95.26,95.25,94.41,98.15,67.94,97.94,97.07,6.22980631,-22.3
4/1/2015,0.85,-5.42778289,-1.03563814,1526.74,97.47,95.54,94,95.12,97.55,95.33,97.39,96.3,95.52,99.15,99.72,98.15,103.99,101.54,101.02,98,96.56,98.25,98.83,95.49,98.86,97.15,83.36,98.57,98.01,95.74,97.74,95.26,101.88,97.38,100.17,548206.4113,16892.57873,49980.7654,44436.8194,429901.7842,23887.0423,1540.1206,1369.288,13247.1084,736.0617,0,49980.7654,44436.8194,429901.7842,23887.0423,0,1540.1206,1369.288,13247.1084,736.0617,0,572283.5311,-24077.11986,17423.3397,-530.7609676,101031.94,163413.2885,214598.7777,62077.4007,30826.3969,335.7273,3075.947,4975.1654,6533.5226,1889.9646,938.5187,10.2213,101031.94,163413.2885,214598.7777,62077.4007,30826.3969,335.7273,3075.947,4975.1654,6533.5226,1889.9646,938.5187,10.2213,153240.41,98.13,6,96.79,99.23,91.84,95.8,95.3,94.52,98.16,69.49,98.8,97.19,6.17285348,-23.4
5/1/2015,0.93,-4.76190476,-1.27414299,1496.05,97.63,95.69,93.98,95.19,98.51,96.15,97.07,96.37,95.53,99.15,99.31,98.19,102.15,101.48,100.96,98.13,96.76,98.4,99.64,95.5,100.22,97.42,83.37,98.75,98.08,95.74,98.25,95.59,102.68,97.43,100.16,592417.1752,18425.51553,60474.8106,45700.0315,459089.0771,27153.2561,1880.9035,1421.3745,14278.7098,844.5277,0,60474.8106,45700.0315,459089.0771,27153.2561,0,1880.9035,1421.3745,14278.7098,844.5277,0,520570.4901,71846.68502,16000.17489,2425.340632,81402.804,148828.5876,203064.3479,58717.9535,27161.0851,1395.712,2501.9841,4574.3727,6241.3547,1804.746,834.819,42.8984,81402.804,148828.5876,203064.3479,58717.9535,27161.0851,1395.712,2501.9841,4574.3727,6241.3547,1804.746,834.819,42.8984,150647.82,98.18,6,97.1,99.44,91.64,95.8,95.35,94.54,98.43,69.51,98.81,97.24,6.41268942,-24.4
6/1/2015,0.83,-3.7037037,-1.06296821,1504.55,97.73,95.78,93.93,95.45,98.64,95.96,97.26,96.23,95.66,99.17,99.35,98.28,102.15,101.54,100.44,98.09,96.79,98.31,99.84,95.56,100.57,97.61,83.45,98.86,98.11,95.85,98.47,95.65,103.13,97.47,100.16,603058.4698,18151.83668,56777.3749,45959.2909,469601.9627,30719.8413,1708.978,1383.3576,14134.8452,924.6558,0,56777.3749,45959.2909,469601.9627,30719.8413,0,1708.978,1383.3576,14134.8452,924.6558,0,605189.8164,-2131.34652,18001.31521,150.521466,115012.2967,174934.9726,217269.4676,63083.3835,33615.2116,1274.4843,3421.0301,5203.4246,6462.6603,1876.4094,999.8814,37.9094,115012.2967,174934.9726,217269.4676,63083.3835,33615.2116,1274.4843,3421.0301,5203.4246,6462.6603,1876.4094,999.8814,37.9094,152471.76,98.28,6,97.61,99.33,91.77,95.88,95.57,94.55,98.47,69.55,98.9,97.27,6.12976823,-25.6
7/1/2015,1,-3.82462687,-1.05369807,1440.12,97.66,96.18,93.89,96,99.12,97.21,97.12,96.28,95.94,99.2,99.35,98.29,102.15,101.54,100.34,98.09,96.85,98.28,98.79,95.56,98.78,98.11,83.46,98.52,98.17,96.06,97.95,96.26,100.76,97.58,100.16,608588.5779,18206.22475,56798.749,49247.4904,472518.8901,30023.4484,1699.1623,1473.2627,14135.6335,898.1661,0,56798.749,49247.4904,472518.8901,30023.4484,0,1699.1623,1473.2627,14135.6335,898.1661,0,590210.6833,18377.89463,17452.04421,754.1805376,91040.4514,155684.4998,247457.6197,60828.6331,34393.419,806.0603,2691.9912,4603.4625,7317.1182,1798.6526,1016.9851,23.8345,91040.4514,155684.4998,247457.6197,60828.6331,34393.419,806.0603,2691.9912,4603.4625,7317.1182,1798.6526,1016.9851,23.8345,149538.99,98.28,6,97.67,99.31,93,96.23,95.71,94.73,98.47,69.55,98.94,97.4,6.12494115,-26.6
8/1/2015,0.97,-3.76293509,-1.18637193,1382.41,97.45,96.25,94.24,96.35,100.24,96.22,97.15,96.3,96.05,99.24,99.32,98.33,101.97,101.54,100.18,98.1,96.86,98.31,97.72,95.45,96.99,98.17,83.46,98.13,98.19,96.16,97.05,96.33,98.29,97.6,100.16,604318.8553,17667.97221,58445.2044,45100.2473,476060.4351,24712.9686,1708.7143,1318.5588,13918.1865,722.5127,0,58445.2044,45100.2473,476060.4351,24712.9686,0,1708.7143,1318.5588,13918.1865,722.5127,0,586459.4901,17859.36516,16947.93288,720.039332,81796.6689,172535.1764,227952.6717,63230.6887,40365.2894,578.9952,2363.8196,4986.047,6587.5421,1827.2864,1166.5055,16.7322,81796.6689,172535.1764,227952.6717,63230.6887,40365.2894,578.9952,2363.8196,4986.047,6587.5421,1827.2864,1166.5055,16.7322,148227.53,98.31,6,97.83,99.51,93.62,96.4,95.71,94.71,98.51,69.55,98.93,97.43,5.5325425,-27.7
9/1/2015,0.78,-3.58490566,-1.06653123,1349,97.4,96.37,94.21,96.71,100.93,96.11,97.03,96.48,96.11,99.36,99.18,98.38,101.13,101.48,100.29,98.39,97.34,98.55,97.4,95.36,96.47,98.19,83.51,98,98.24,96.21,96.73,96.51,97.14,97.67,100.16,665537.0645,18814.40684,54795.1993,50704.2201,535682.8136,24354.8315,1549.0334,1433.3835,15143.4908,688.4992,0,54795.1993,50704.2201,535682.8136,24354.8315,0,1549.0334,1433.3835,15143.4908,688.4992,0,573178.2884,92358.77614,16021.79987,2792.606963,87020.016,159889.061,218872.0147,66412.0058,40567.8455,417.3453,2432.4321,4469.3084,6118.0329,1856.3855,1133.9751,11.6659,87020.016,159889.061,218872.0147,66412.0058,40567.8455,417.3453,2432.4321,4469.3084,6118.0329,1856.3855,1133.9751,11.6659,148018.67,98.35,6,98.46,99.66,93.78,96.49,95.72,94.71,99.19,69.55,99.07,97.5,5.44100025,-27.9
10/1/2015,0.85,-3.12796209,-0.77275038,1394.94,97.59,96.8,94.16,96.41,100.51,99.92,96.76,96.61,96.23,99.4,99.2,98.41,101.13,101.8,100.44,98.56,97.55,98.74,97.47,95.36,96.59,98.21,83.53,98.06,98.27,96.29,97.32,97.37,97.29,97.72,100.15,661143.0111,18566.26981,61768.0617,53277.986,518132.02,27964.9434,1734.5755,1496.1566,14550.224,785.3137,0,61768.0617,53277.986,518132.02,27964.9434,0,1734.5755,1496.1566,14550.224,785.3137,0,593171.2334,67971.77761,16465.27007,2100.999734,72655.3508,192505.5341,213387.0526,70139.3545,42853.1958,1630.7455,2016.77,5343.5761,5923.2061,1946.9309,1189.5207,45.2663,72655.3508,192505.5341,213387.0526,70139.3545,42853.1958,1630.7455,2016.77,5343.5761,5923.2061,1946.9309,1189.5207,45.2663,150653.6,98.37,6,97.85,99.34,93.79,96.66,95.76,94.77,99.45,69.55,99.11,97.56,5.43502852,-26.6
11/1/2015,0.9,-3.04761905,-0.9771987,1359.7,97.28,96.19,94.14,96.14,99.95,95.42,96.86,96.61,96.28,99.55,99.25,98.45,101.13,101.84,100.63,98.59,97.58,98.79,96.97,95.37,95.72,98.22,83.56,97.91,98.31,96.35,96.02,95.98,96.16,97.77,100.15,602017.8277,17162.75131,53825.0828,49983.8519,475656.5052,22552.3878,1534.4836,1424.9751,13560.3531,642.9395,0,53825.0828,49983.8519,475656.5052,22552.3878,0,1534.4836,1424.9751,13560.3531,642.9395,0,598483.5139,3534.313828,16867.62325,295.1280627,69923.2295,170974.8721,239111.1656,76416.4624,41073.8242,983.96,1970.7121,4818.7455,6739.0947,2153.717,1157.6222,27.7319,69923.2295,170974.8721,239111.1656,76416.4624,41073.8242,983.96,1970.7121,4818.7455,6739.0947,2153.717,1157.6222,27.7319,148461.27,98.41,6,97.43,99,93.7,96.72,95.82,94.86,99.45,69.63,99.07,97.6,4.83394094,-25.4
12/1/2015,0.65,-2.69749518,-0.85942296,1288.02,96.9,95.94,94.12,96.11,99.42,93.96,96.88,96.31,96.22,99.58,99.26,98.51,101.14,101.82,100.07,98.62,97.63,98.82,95.71,95.37,93.6,98.22,83.56,97.46,98.31,96.28,94.67,95.52,93.38,97.75,100.15,608941.5408,17088.05941,64039.6715,48855.2914,474064.7294,21981.8485,1797.0752,1370.9725,13303.1592,616.8525,0,64039.6715,48855.2914,474064.7294,21981.8485,0,1797.0752,1370.9725,13303.1592,616.8525,0,562809.7419,46131.79889,15612.91683,1475.142584,77400.6761,163491.7319,219283.2085,67438.7908,34637.3866,557.9481,2147.1738,4535.4276,6083.1401,1870.8209,960.8765,15.4781,77400.6761,163491.7319,219283.2085,67438.7908,34637.3866,557.9481,2147.1738,4535.4276,6083.1401,1870.8209,960.8765,15.4781,149290.91,98.46,6,97.18,99.04,93.85,96.61,95.84,94.98,99.48,69.63,99.07,97.57,4.43563649,-23.9
1/1/2016,0.91,-2.70812437,-0.53514459,1300.98,96.65,95.78,94.06,96.22,99.43,92.37,96.78,96.51,96.27,99.57,99.18,98.54,100.62,101.51,100.4,98.85,97.68,98.95,94.89,95.34,92.21,98.23,83.56,97.17,98.39,96.32,93.57,95.12,91.09,97.81,100.15,562748.3616,15692.44562,55288.9372,44252.7226,447130.4399,16076.262,1541.7524,1234.0035,12468.3972,448.2925,0,55288.9372,44252.7226,447130.4399,16076.262,0,1541.7524,1234.0035,12468.3972,448.2925,0,561870.7399,877.621721,15487.15097,205.2946498,58557.8121,186143.4825,210217.1483,70710.2434,34593.8758,1648.1778,1614.0611,5130.7748,5794.3304,1949.0252,953.5299,45.4296,58557.8121,186143.4825,210217.1483,70710.2434,34593.8758,1648.1778,1614.0611,5130.7748,5794.3304,1949.0252,953.5299,45.4296,152618.07,98.5,6,97.03,99.12,94.21,96.65,95.9,95.17,99.48,69.63,99.07,97.63,4.02061011,-24.5
2/1/2016,0.87,-3.0969031,-0.50370066,1332.37,96.79,96.15,93.82,96.52,99.43,94.91,97.02,96.45,96.28,99.57,99.13,98.55,100.35,101.74,100.45,98.78,97.69,98.81,94.51,95.26,91.59,98.24,90.91,97.19,98.61,96.35,93.64,95.88,90.04,97.98,100.15,683420.3333,18981.84178,53795.2387,49011.945,565886.5561,14726.5935,1494.1503,1361.2954,15717.3683,409.0277,0,53795.2387,49011.945,565886.5561,14726.5935,0,1494.1503,1361.2954,15717.3683,409.0277,0,510320.2681,173100.0651,14007.70401,4974.137769,54674.8466,155401.748,191547.4504,69130.5797,38978.3029,587.3405,1500.7616,4265.5991,5257.7571,1897.5548,1069.9096,16.1218,54674.8466,155401.748,191547.4504,69130.5797,38978.3029,587.3405,1500.7616,4265.5991,5257.7571,1897.5548,1069.9096,16.1218,159822.34,98.51,6,97.22,98.9,94.8,96.66,95.9,95.19,99.48,82.82,99.13,97.85,3.70826335,-25.3
3/1/2016,1.04,-2.7833002,-0.46177527,1407.7,97,95.85,93.9,96.47,100.16,93.33,97.15,96.53,95.98,99.57,99.16,98.6,100.35,101.76,100.25,98.79,97.76,98.8,95.6,95.19,93.45,98.24,93.96,97.66,98.71,96.11,94.34,95.53,92.47,97.99,100.14,678143.6567,19170.1929,60509.4178,58783.5013,544178.288,14672.4298,1710.5184,1661.7291,15383.1753,414.7695,0.0006,60509.4178,58783.5013,544178.288,14672.4298,0.0199,1710.5184,1661.7291,15383.1753,414.7695,0.0006,578497.248,99646.40878,16160.26951,3009.923388,61531.2167,165634.5774,231982.6458,82049.2725,36517.7808,781.7547,1718.8691,4626.9873,6480.4147,2292.0392,1020.121,21.8382,61531.2167,165634.5774,231982.6458,82049.2725,36517.7808,781.7547,1718.8691,4626.9873,6480.4147,2292.0392,1020.121,21.8382,166882.54,98.56,6,97.13,98.89,94.78,96.15,95.91,95.39,99.5,88.33,99.1,97.86,3.65536089,-26.5
4/1/2016,1.04,-1.88679245,0.0615574,1404.61,97.53,97.03,93.84,96.81,100.06,100.38,97.39,96.46,96.49,99.67,99.18,98.63,100.35,101.79,100.26,98.79,97.83,98.76,96.01,95.19,94.14,98.21,94.31,97.83,98.74,96.55,95.95,97.54,93.39,98.13,100.14,542074.0607,15609.27043,53965.1554,47043.909,426269.6412,14795.3533,1553.9513,1354.6509,12274.6292,426.039,0.0001,53965.1554,47043.909,426269.6412,14795.3533,0.002,1553.9513,1354.6509,12274.6292,426.039,0.0001,521215.3858,20858.67495,14828.48697,780.7834558,61993.2487,151516.5336,208143.9325,65283.4963,33845.46,432.7146,1763.6971,4310.619,5921.6586,1857.3041,962.8974,12.3107,61993.2487,151516.5336,208143.9325,65283.4963,33845.46,432.7146,1763.6971,4310.619,5921.6586,1857.3041,962.8974,12.3107,170063.08,98.61,6,97.95,97.72,95.2,96.83,96.19,95.39,99.6,89.05,98.98,98.01,4.29024013,-27.3
5/1/2016,1.2,-1.66666667,0.4609239,1424.28,98.08,98.52,93.75,97.44,100.68,111.25,97.37,96.57,96.48,99.68,97.91,98.68,94.74,101.8,99.86,99.02,97.83,99.13,97.23,95.19,96.19,98.46,94.34,97.83,98.8,96.55,97.85,100.79,93.1,98.18,100.14,614455.0509,17697.18324,56813.1394,53817.9898,483962.1266,19818.4551,1636.2996,1550.035,13938.8006,570.7998,1.2483,56813.1394,53817.9898,483962.1266,19818.4551,43.34,1636.2996,1550.035,13938.8006,570.7998,1.2483,564311.6584,50143.39242,16054.84248,1642.34076,82297.5991,152541.582,223987.3814,68533.8083,36010.3046,940.983,2341.3923,4339.8555,6372.5108,1949.8082,1024.5042,26.7713,82297.5991,152541.582,223987.3814,68533.8083,36010.3046,940.983,2341.3923,4339.8555,6372.5108,1949.8082,1024.5042,26.7713,167381.06,98.65,6,99.98,96.18,95.26,96.83,96.19,95.4,99.6,89.11,98.98,98.05,3.69034112,-27.4
6/1/2016,1.01,-1.57480315,0.38882636,1444.99,98.11,98.46,93.64,98.33,101.67,107.77,97.8,96.46,96.79,99.5,97.95,98.71,94.74,101.8,100,98.97,97.84,99.07,97.47,95.19,96.61,98.55,94.36,97.92,98.81,96.84,97.75,100.31,93.64,98.26,100.13,642598.628,18152.04212,53471.6334,53000.7178,516612.4528,19513.8223,1510.4597,1497.1574,14593.2011,551.2239,0,53471.6334,53000.7178,516612.4528,19513.8223,0.0017,1510.4597,1497.1574,14593.2011,551.2239,0,578428.0192,64170.60874,16146.20257,2005.839551,76465.1578,159922.462,230112.3614,69542.5252,40105.8579,2279.6549,2134.4435,4464.0653,6423.3417,1941.2056,1119.5123,63.6341,76465.1578,159922.462,230112.3614,69542.5252,40105.8579,2279.6549,2134.4435,4464.0653,6423.3417,1941.2056,1119.5123,63.6341,170050.57,98.68,1,100.62,99.3,95.6,97.16,96.44,95.41,99.6,89.11,99.02,98.15,4.29310116,-28.4
7/1/2016,1.01,-0.69790628,0.11263567,1524.07,97.77,97.93,93.7,98.24,102.11,102.8,97.88,96.81,96.95,99.66,97.96,98.74,94.74,101.38,100.01,98.94,97.85,99.01,96.78,95.19,95.46,98.55,94.36,97.69,98.83,97.01,96.34,98.98,92.11,98.31,100.13,596638.7184,17064.07962,46138.9015,48814.2641,480217.4971,21468.0557,1319.589,1396.1053,13734.3913,613.994,0,46138.9015,48814.2641,480217.4971,21468.0557,0,1319.589,1396.1053,13734.3913,613.994,0,568955.0391,27683.67932,16073.99252,990.0871042,74013.0484,164323.7673,225428.1845,65977.4132,38723.4574,489.1682,2091.0004,4642.4389,6368.7474,1863.9794,1094.0066,13.8199,74013.0484,164323.7673,225428.1845,65977.4132,38723.4574,489.1682,2091.0004,4642.4389,6368.7474,1863.9794,1094.0066,13.8199,171451.43,98.71,1,100.3,99.67,95.55,97.4,96.47,95.45,99.6,89.11,99.03,98.21,4.27155527,-27.5
